marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	27665277	RYDMC9WE4FJF6	B00B1JY7US	689875671	Driveway Parking Patrol Sensor and Receiver Kit - Wireless up to 400ft -by Unique Imports	Camera	5	0	0	N	Y	Five Stars	we use this as a doorbell for work	2015-08-31
US	52695798	R1K4S9FQ5PBX08	B00B2AFQJM	395522893	STK's Canon NB-1LH NB-1L Battery Pack - for Canon Powershot S500, S410, S400, S230, S300, S330, and CB-2LS Charger	Camera	5	0	0	N	Y	pleased with purchase	Fast shipping, pleased with purchase.	2015-08-31
US	1589319	R185ZLPNVU1QEJ	B00A8MP3GQ	559200732	dCables Canon PowerShot A4000 IS Battery Charger - Wall & Travel Charger for PowerShot A4000 IS	Camera	1	0	0	N	Y	not satisfied	The device didn't work .	2015-08-31
US	27403971	R3U2YQFJDFIR2O	B00WBU3HU2	311646205	Kodak CFH-V15 - HD WiFi Video Monitoring Surveillance Security Camera, Pan/Tilt, Two-Way Audio, Night Vision & Free Cloud Storage	Camera	4	0	0	N	Y	The camera itself is good, but I think the app is buggy	We have had the Kodak CFH-V15 for a week now.  The camera itself is good, but I think the app is buggy.  It tends to just sit there and churn when I click on my camera to view it. There is a 2-3 sec delay on the video, which is okay, but sometimes the app freezes, so it doesn't show the correct picture.  However, you can turn the mic on and listen to what is happening?  But what good is that.  You have to manually turn of event recording while you are home, or else you get videos of you and your family doing your normal routines.  The free 1-day cloud storage is good, and most products don't have that.  Quality of the picture is very good whether day or night.  However, if you leave it on auto, it will probably be on night vision (black/white) when not home, as not enough lighting. I have to set it to off during the day, so I can see in color.  Alerts are very good, and spot on.  But I would only use that when away from your house, or else you will get a lot of phone alerts, unless you turn off event recording or the mobile alerts.  I would give it 5 stars if it weren't for the phone app.  You can pan/tilt, but it's not a continuous movement, almost in frames, if that makes sense.  You can also manually set to record, but haven't checked to see how long it will run.  Overall good product, just wish they would fix the app issues, because those get frustrating.  Considering sending back and getting something else, but can't seem to find something better in the same price range with free cloud storage.  So really, really hoping they fix the app issues :)	2015-08-31
US	52801489	R175BRS6TYJWAW	B004GK3TBC	842561002	Halcyon Panasonic DMW-BMB9 BMB9 1500mAh 5 Year Warranty Replacement Panasonic Lithium Li-on Digital Camera Battery	Camera	5	0	0	N	Y	Fits My Lumix DMC-FZ70	When I bought my Panasonic LUMIX Dmc-FZ70, I knew I'd need a spare battery, but I wasn't sure that this would fit, especially since my particular model isn't listed on the product page.  I took a chance because 1. Amazon listed this battery as one often purchased with the camera and 2. It matched the battery number in the camera's manual.  I'm glad I took the chance because it works perfectly.  It holds a charge close to, if not as long as, the OEM battery that came with the camera.<br /><br />-- Debbie Lee Wesselmann	2015-08-31
US	37541001	R2D65PVDCMJF34	B00NBQ4SFI	248539959	Fujifilm Instax Mini Film for Instant Mini 7S Instax Mini 8 Instant Mini 25 Instax Mini 50S Instant Mini 90 Film Camera - Mickey Mouse 90th Anniversary, 10 Sheets	Camera	5	1	1	N	Y	Five Stars	Item was received just as described.	2015-08-31
US	41013999	RQ9Z9J9Y3Y744	B002IX56RE	206860386	CowboyStudio Durable Photography Backdrop Supporting System with 10 Feet Updated Crossbar and Case	Camera	5	0	0	N	Y	Five Stars	GOOD QUALITY	2015-08-31
US	51062094	R2CZG0P5IBBKSK	B00K899B9Y	745499552	Canon EF-S 10-18mm f/4.5-5.6 IS STM Lens	Camera	5	0	0	N	Y	A quality almost fisheye lens	Excellent quality at a very reasonable price.	2015-08-31
US	5182040	R2Y3OIDKWEM7TN	B00FN36M3I	50998201	Coleman CH200 XtremeTrail Hunting and Game Infrared 8.1MP Trail Camera Video Camera (Camouflage)	Camera	5	3	4	N	N	Pretty good game camera	Didn't get it from Amazon, but, that doesn't stop it from being a pretty good game/trail camera.  Their price is pretty competitive.  Setup (at least by the instruction book) is a real pia but the pics are very good. once it is setup. Lens is too fast, or too slow to catch EVERYTHING, (forget cars...) and preview lcd is non-existent, night pics are not very good unless your subject is within 30' or so, but the daylight pics are VERY good, great color.  Comes with a stretch strap; you don't realize how great a two piece buckle stretch strap is until you have to take a camera off of a tree to change batteries...  Battery life is good, don't use the included batteries, use a good quality alkaline instead.  Shop around, this unit is pretty cheap, (under a $100 in some places),and pretty good quality too.  (Have a pic of a black bear that will keep you indoors after sunset...;-)	2015-08-31
US	1452487	R1TVEBEBAIUHK7	B0000XMSKC	64195148	Orion 9024 AstroView 90mm Equatorial Refractor Telescope	Camera	3	2	6	N	Y	but other than that a fine refractor.	the tripod assembly is a tad difficult when assembling the unit, but other than that a fine refractor.	2015-08-31
US	4420653	R2SL0EICMOWRLQ	B00PG564QS	33331987	Blurex DJI Case	Camera	4	0	0	N	Y	but I'm satisfied!	Case was as advertised,strong,roomy,except for the prop guards,but I'm satisfied!	2015-08-31
US	52508763	RDQLCM6443LYR	B00IYY80JM	16445737	High Capacity Replacement Nikon EN-EL14 EN-EL14a Battery and AC/DC Quick Charger Kit for Nikon D5500 Nikon D5300, D5200, D5100, D3200, D3100, P7800, P7700, P7100, P7000 Cameras	Camera	5	0	0	N	Y	Thanks, Amazon	These seem to work just fine, but it is Amazon that gets my cheers. I fell ill in Barcelona and had to make a hasty exit and return to California. At home I just tossed my equipment in the corner and ignored it. Didn't even upload photos. A month later I find myself in New York with batteries going dead in 2 cameras. Spare batteries and chargers missing...probably still charging behind that hotel dresser in Spain. But, I ordered these shipped Prime to NY on Saturday and they were in the cameras on Tuesday. Thanks, Amazon!	2015-08-31
US	24198745	R1TL7ZR6ZWEUBS	B00JAJ9U8K	171213161	Vimtag, IP/Network ,Wireless, Video Monitoring, Surveillance, security camera	Camera	5	1	2	N	Y	Best Baby Monitor!	Great product. Better than all other baby specific monitors. Will buy again.	2015-08-31
US	48181832	R29WPUKWMGA0N1	B005DECJBQ	627916983	STK's Canon BP-511A Battery - 2200 mAH for Canon EOS 5D, 50D, 40D, 20D, 30D, 10D, Digital Rebel, 1D, D60, 300D, D30, Kiss, Powershot G5, Pro 1, G2, G3, G6, G1, Pro90 is, cannon BP-511, Canon Optura 20, Xi, 10, PI, 200MC	Camera	5	1	1	N	Y	... level then the camera maker's battery and at a fantastic price. They charge up and run just like ...	Batteries are rated at a higher level then the camera maker's battery and at a fantastic price.  They charge up and run just like the OEM unit at less than 1/4 the price of a new Canon batter.  Totally satisfied.	2015-08-31
US	37993489	R23SP6T4V7SS56	B00007IP4Y	536352240	Pentax 65792  XCF 10x50 Binoculars with Case	Camera	4	0	0	N	Y	Strap no good. Glasses were fine	Strap no good.  Glasses were fine.	2015-08-31
US	51087637	R22CYWDWQ4DP3X	B00AWKJPOK	840491020	Instax Parent	Camera	5	0	0	N	Y	Fun camera	This little camera is so much fun and my daughter has absolutely loved using it. It takes decent pictures, is quick, and easy to operate. Lots of fun to have with this!	2015-08-31
US	3966092	R3QJJOSZO27550	B00VBO0BNU	807348649	BAXIA TECHNOLOGY 44-in-1 Accessories for GoPro HERO 5 Session 4 3+ 3 2 1 Black Silver SJ4000/5000/6000, Sports Camera Accessories for Xiaomi Yi/ AKASO/ WiMiUS/ Lightdow/ DBPOWER/ APEMAN/ Aokon/ ANART	Camera	5	0	0	N	Y	Five Stars	ok.	2015-08-31
US	38856352	R22TIACAH22NG7	B007TW3QG2	84404203	Guardian Angel for 2 Kid's Tracker Child Children Locator Alarm Family Protection Security Babysitter	Camera	5	1	1	N	Y	Works great!	Keeps me at ease, took a lil bit of time to learn but got it down!	2015-08-31
US	2463093	R283TFHYVUONSP	B004UBZDV6	353120019	75-inch Professional Series Tripod w/ 3-way Head + Rugged Series Water Resistant, Adjustable Shoulder Strap, Heavy Duty, Shock Proof Pro Camcorder Carrying Case for Panasonic Ag-hmc42, Ag-hmc80 3mos, Ag-hpx170 P2hd Camcorder	Camera	2	0	0	N	Y	This Tripod is Garbage.	The tripod is one of the flimsiest tripods I have ever seen.  The head is made of plastic and sags under the weight of my camera. I has to find something ro wedge into the head so the camera woukd sit level. In the week I have been using it, I've had to ask my subjects to sit quietly once i frame the shot and wait until the camera stops swaying before I start recording using the remote because I don't dare touch the camera at this point.  It might do wekk for a smaller lighter camera but will still feel and act like the flimsy crap that it is.<br /><br />According to the ad the bag is supposed to fit a Panasonic AG-HMC80.  It almost does.  It is a quality bag with Vivitar's logos, so don't get me wrong.  Once I took out all the paddef partitions I was able to get the HMC80 into it, laying the camera on its side, just barely and the pressure the top puts on the view finder worries me a bit. It would be a great bag for a smaller camera.	2015-08-31
US	16474909	R21V4QMIEASB5B	B0014KL7R0	184012887	Wolverine WL100 Waterproof Case for SLR Camera	Camera	4	0	0	N	Y	Four Stars	GREAT SELLER PRODUCT WORKED GREAT	2015-08-31
US	36932050	R37C9XIE1ZA64	B00C697ZXS	176887293	BTExpert Battery for Toshiba Satellite A665-S6081 A665-S6085 A665-S6086 A665-S6087 10400mah 12Cell	Camera	4	0	0	N	Y	Breathed Life into an (Almost) Dead Laptop	Added some life to a laptop we were ready to toss out. Fits perfectly and seems to hold a charge reasonably well.	2015-08-31
US	12615542	R24LBPVGZJVPJB	B009A17FN0	508357264	MeFOTO Aluminum Roadtrip Travel Tripod/Monopod Kit - Gold (A1350Q1A)	Camera	5	0	0	N	Y	Five Stars	Great travel tripod could not believe how small it folds up to.Very strong for being so light.  Highly recommended	2015-08-31
US	33788671	R3QZHC93T8CMSU	B00LJLSPCY	478435906	Bi-convex Biconvex Lens Set 25mm Diameter 40mm Focal Length for Google Cardboard	Camera	5	1	1	N	Y	Great lenses for Google Cardboard	Made my own Google Cardboard.  These lenses did a great job and worked great.	2015-08-31
US	22017767	R22FY29USC8Y1G	B008EX4WKY	308664514	Olympus 260124 OM-D Camera Messenger Bag (Black)	Camera	5	0	0	N	Y	Handy, low price bag.	Nice bag when you want something light and don't need a lot of protection. Great price.	2015-08-31
US	18799295	R2RFLPGZDVMJ85	B00G24Z98G	992362806	Smatree SMACASE-G75-BR Carrying Case for Gopro Hero 5/4/3+/3/2/1 (Black & Red)	Camera	5	0	0	N	Y	Awesome little case!	Got this for my gopro hero 4 and it works perfect. Awesome little case and we'll built and great quality	2015-08-31
US	46552348	R2CMXYGQ2QVVP1	B00WBU3HU2	311646205	Kodak CFH-V15 - HD WiFi Video Monitoring Surveillance Security Camera, Pan/Tilt, Two-Way Audio, Night Vision & Free Cloud Storage	Camera	5	0	0	N	Y	Excellent camera but the app needs some work.	I have been using the Kodak CFH-V15 for the past month and I must say that I've been impressed. I will note right away, if you do not own an iPhone are android phone this camera will likely not work for you. The setup is done through the app and without a phone that supports the app you will not be able to set the camera up.<br /><br />I found the camera setup to be relativity easy. You plug the camera in and then open up the app on your phone. From there you connect to the camera and setup the wifi password so that it can connect to your home network. One downside I did notice is that there is not a native app for the iPad. Because of this I ended up downloading the iPhone version of the app to my iPad and set it up that way. It would be nice if Kodak would make the app universal so that it wasn't so ugly on the iPad. This was my only complaint with the setup process.<br /><br />Using the camera for daily use is a breeze. The video quality is excellent and the pan/tilt feature allows you to see an entire room easily. The app also works well and allows you to set up notifications to alert you if motion is detected. This ensures that you will not miss anything moving in the room that you have the camera setup in. The app also gives you the ability to speak through a speaker that is on the camera, so if you have a pet you could easily speak to them remotely.<br /><br />Overall I would say that this camera is an excellent option for anyone that is looking for a home security camera. The quality is excellent and while the app is not the greatest, it does do its job well enough.	2015-08-31
US	34839788	R2OM6OYRFC1EX5	B000BNY64C	853708552	STK's Canon BP-511 2200mAh Battery for Select Canon Cameras (2 Pack)	Camera	1	0	0	N	Y	Spam	Buyer Beware: After purchasing this, I begun getting spam email from SterlingTek.	2015-08-31
US	221141	R18P3RW2HBRI5L	B00L2GJBOW	795532479	Spy Pen Video Camera Audio Recorder By U-Guard Security Prod	Camera	5	0	1	N	Y	Five Stars	Grest product	2015-08-31
US	50923817	RDJN88ERJ3H04	B00HV4XHX0	629357110	[2 PACK] Long Camera / Camcorder Neck Shoulder Straps Belt - Length Approximately 36" + Cleaning Cloth in Retail Packaging (Multi-Color (Blue) + Black)	Camera	5	1	1	N	Y	Fast and accurate; just as advertised.	Being a larger than average photographer, I was having a hard time finding a long enough strap so my camera would hang comfortably. This is exactly what I needed! Delivery was super-quick!	2015-08-31
US	40768960	R6HRF25HUMIIE	B00TAG8F52	482310914	LimoStudio Digital Photo Portable Ecommerce Business Shooting Table White Background , AGG1570	Camera	5	24	24	N	Y	Very clever design for a tabletop seamless backdrop. Works great!	This greatly exceeded my expectations. It's easy to setup and is nicely made, considering its very modest price. Now I only need to pull out the big roll of seamless paper for large items. This is perfect for items up to about to about the size of a basketball.	2015-08-31
US	16149682	R4WHEG7OAM53Q	B00CJZDL0K	824612508	Canon EF-M 18-55mm f3.5-5.6 IS STM Compact System Lens	Camera	5	2	2	N	Y	I have used a number of "kit" lenses with the same Aperture range and Zoom range and this is one of the best that I've used	Very versatile lens used with my Canon EOS M.  Does fairly well in low light as well! I have used a number of &#34;kit&#34; lenses with the same Aperture range and Zoom range and this is one of the best that I've used!  Very quiet and smooth focusing which is a plus since I use the camera to take videos a lot in a recreational and semiprofessional level.  Overall a great lens!	2015-08-31
US	14893783	R3HXYFFRPM8DEV	B0116GUXXU	655797668	Neewer 30"-70"/77-180cm Studio Photo Swivel Head Reflector Arm Support Silver, Holding Cross Arm Boom Stand Photo Graphic Equipment(Reflector and light stand are Not Included)	Camera	5	1	2	N	Y	Five Stars	Great, works perfectly	2015-08-31
US	29315020	RHCB4C4IMW8CR	B00V03L78K	119585421	Nikon D7200 2x Teleconverter (4 Elements) + Nw Direct Microfiber Cleaning Cloth.	Camera	5	0	0	N	Y	Great bargain	Clear and crisp photos. Good price!	2015-08-31
US	42542762	R16ORPTXEOW6IB	B002VPE1WK	839407277	AmazonBasics Backpack for SLR/DSLR Cameras and Accessories - Black	Camera	5	0	0	N	Y	small, not a lot space but...	Much smaller than its seems but I'm a short girl so it looks nice on me!	2015-08-31
US	51018966	R2JH50ODR08C2N	B003WLY24O	35272351	CowboyStudio Photo Studio Soft Reflective Umbrella Continuous Lighting Kits	Camera	4	0	0	N	Y	... bulbs burned out within 2 days - but very pleased with the quality	Can't beat the price - bulbs burned out within 2 days - but very pleased with the quality.	2015-08-31
US	25655216	RY2XS9IH8ELN1	B003Y60DZO	644439368	Fotodiox Canon EOS Macro Extension Tube Set for Extreme Close-Ups	Camera	3	0	0	N	Y	Not good with 50 mm lens	I always expecting more from this product. Seems like the 50MM lens doesn't work properly on this one.<br /><br />I might be wrong but so far... i'm not impressed.<br /><br />again, I'm might be wrong.<br /><br />I didn't try it out with my other lenses.<br /><br />I may give a follow up on this review	2015-08-31
US	11952266	R2WQNSHQ6WK7QV	B00PMEG8YQ	420693246	Amcrest 960H 8CH 1TB Security System - Eight 800+ TVL IP66 Bullet and Dome cameras (Black)	Camera	5	15	16	N	Y	Would be nice to allow mobil app to change cofiguration (e	I installed 4 cameras to cover my front yard and side door.  I bought a wifi extenrder which is placed next to the main module to prevent having a long ethernet cable connects to my router.<br /><br />To not having long video cable from my backyard to the main machine, I installed a wireless camera (different brand) to cover my back yard.<br /><br />Pros:<br />1. Installation - plug and play (need to drill holes on garage wall for cables to go through is expected for this wired system).<br />2. Not noisy at all (don't know why some reviews complain about noise).<br />3. Price is reasonable.<br />4. Mobil application to view the video remotely works very well. Would be nice to allow mobil app to change cofiguration (e.g. motion detection) remotely.<br />Cons:<br />1. I get notifications from all four cameras when cameras switching from day (color) to night (black and white) mode and vise vesa. These anoying alarms can be prevented if the system is designed properly.<br />2. Picture attached in alarm notification e-mail is not very clear (hard to tell the details of a face).<br />3. PC/laptop application (Amcrest pro) does not work at all. It can not detect Amcrest device connected to the same router and there is no way to configure (UID) manually.  Same result after giving Amcrest tech support to access my laptop remotely.	2015-08-31
US	49455991	R3IYNO7L6PV4SZ	B00DFWR652	78331475	Skiliwah LCD Screen Display for FUJIFILM Fuji J10 J12 J15 LCD Screen Display Without Backlight	Camera	1	0	0	N	Y	One Star	Item failed to work properly!	2015-08-31
US	46282501	R2CB6LQ5M6FW2K	B00H8TAM8Q	922014379	Samsung SNH-1011 Wireless IP Camera	Camera	4	0	0	N	Y	Great Alternative to costly competitor	Great value - bought this refurbished instead of spending the extra money on the nest cam. Pros - affordable, easy to set up, decent picture quality and scope of view, night vision has great picture quality. Cons - you cant select night vision to go on when you want it its automatic, no power button (not a huge deal you just have to disconnect the power cord), no pan option. Using for puppy nanny cam and it fits the bill.	2015-08-31
US	48363612	R6OHFC2MPYO2A	B00G9G76PQ	912641055	Nikon ML-L3 Wireless Remote Control with Storage Case for D40, D40X, D50, D60, D70, D70S, D80, D90, D600, D610, D3000, D3200, D5000, D5100, D5200, D5300, D7000, & D7100 SLR Digital Cameras, 1 J1, 1 J2, 1 V1, & 1 V2 Compact System Cameras, COOLPIX A, P7000, P7100, P7700 & P7800 Digital Cameras + 3 Replacement Batteries & HeroFiber Ultra Gentle Cleaning Cloth	Camera	5	0	0	N	Y	seamless operation!	Use it this past weekend for a family portrait session.  Worked GREAT!!!!	2015-08-31
US	14027609	RLZCLHTE1RGUZ	B00JAJ9U8K	171213161	Vimtag, IP/Network ,Wireless, Video Monitoring, Surveillance, security camera	Camera	5	1	2	N	Y	Five Stars	Works good so far.	2015-08-31
US	38901234	R1DUA7T5CX7M8Y	B00GYL9KK0	174322929	BESTEK Waterproof Canvas DSLR Camera Shoulder Bag	Camera	4	0	0	N	Y	Nice bag for stuff.	Finally I can store all my camera stuff in one place!! this is a very nice bag with lots of room for my &#34;stuff&#34;, and it arranges nicely with compartment dividers that are movable.	2015-08-31
US	16101828	RIAWPREVYSSSY	B00YRUEQUE	820385345	Tiangtech® Digital Video SLR Camera with 4X Digital Zoom and 2.8 Inch LCD Screen (HD 720P 12MP)	Camera	5	6	7	N	Y	A great beginner camera and easy to use	Bought this for my grandson that turned 13 and it is prefect for him. A great beginner camera and easy to use.	2015-08-31
US	47191202	R38OYQ8DFQTCTU	B00HXGXKTC	157577240	Out-front Bike Mount Type7 Garmin Edge + Gopro Camera T [Rec-b17-gm+gp]	Camera	5	1	1	N	Y	Five Stars	Great product and nice looking. Great for aero bars as well.	2015-08-31
US	45676353	R10EP90CX0885Z	B00HV0FL5Q	502225500	Four Halcyon Lithium Ion Replacement NP-BX1 Battery and Charger Kit + Memory Card Wallet + Multi Card USB Reader + Deluxe Starter Kit for Sony HDR-AS100V POV Action Cam and Sony NP-BX1	Camera	5	0	0	N	Y	excellent product, arrived on time	excellent product, arrived on time, works great. i would purchase from this merchant again.very happy with this product, would recommend it to friends.	2015-08-31
US	24119193	R1DYO2XSROHGY6	B00ZQSS0YY	867135224	Smartphone Fisheye Lens, Domo Fish Eye Fisheye Lens for Apple Iphone 6 5s 5c 4s 4g 4 Samsung Galaxy S2 S3 S4 S5 Note 2 3 HTC One M7 M8 Sony Xperia Z Nokia Lumia 820 920 Moto Blackberry, Works with Most Smartphones and Tablets.	Camera	4	0	0	N	N	Inexpensive lens, performs ok.	I wasn't sure what to expect from this lens when I got it, but it just gives you more viewing area, and it's as if it is zoomed out.<br /><br />It does not work on my ZTE Concord II, because my camera lens is down about half an inch too far.  It would be great if this clip had the ability to extend, then it would fit any phone. It does however, fit my brother's Moto G, and my other LG Optimus Fuel smartphone.<br /><br />I'm not sure how often I would use this lens when I can just zoom out.  I think for certain artistic photos, this would be good for, but not for every day photos.<br /><br />I am giving it a 4, because it works like it says it does, but personally, I am not fond of it.  My photos appear fine when looking at them on the phone, but after they upload, they are a little blurry.  It does come with a pouch to keep it in, and a lens cap when it's not in use.  The cap does come off easily.....maybe a little too easily for me.  I could see it getting lost pretty quickly.<br /><br />I can get similar effect on photos using free editing software.  This fisheye lens is very inexpensive, only $5 so you aren't out much money if you want to give it a try though.<br /><br />*Sample provided at a discount for testing and review.	2015-08-31
US	24729307	R3MUE0NKB48DH5	B002PAX9QU	680713300	GoPro Head Strap Camera Mount	Camera	5	1	1	N	Y	LOVE this purchase	LOVE this purchase. I've used it for multi 5ks, bike rides with the family, basically any experience I want to capture POV - to many to list. Sturdy product, not to heavy or clunky. Thumbs up!!	2015-08-31
US	14950766	R12AEC12GCYOT0	B001TZWNF0	193425467	Case Logic SLRC-202 Medium SLR Camera Bag (Black)	Camera	5	0	0	N	Y	perfect little bag that easily fits a camera with a ...	perfect little bag that easily fits a camera with a 18-55mm lens, speed light, mini tripod, spare batteries and more!	2015-08-31
US	37629465	R1PIS6PL6YADT0	B00P91U9F6	131324167	BIRUGEAR Gopro Hero Mini Tripod Mount with Adapter	Camera	5	0	0	N	Y	Great investment for your gopro	Great product! I've used this floaty handle a bunch while swimming and kayaking. I really feel better about not losing my go pro.	2015-08-31
US	1657424	R1R2V4G4Z74AOI	B00SXBORRK	528966475	Sports Mount compatible with all GoPro® cameras - Gun, Fishing, Bow Mount	Camera	4	0	0	N	Y	but feels a little flimsy and may easily	fits on my shotgun and my bow. but feels a little flimsy and may easily break	2015-08-31
US	3164513	R1TSE04S9NJX2M	B009PK9UW0	223800886	GoPro Head Strap Mount	Camera	5	1	1	N	Y	Must for any Moto-vlogger	Great mount got to 100 mile per hour on my motorcycle it the camera didn't flinch a bit<br />Is great to take great shot and can be used on almost any helmet.<br />Go pro outdid themselves	2015-08-31
US	41575582	RUOZXGD8TNGXM	B00EFILVQU	692294792	Canon 55-250mm STM	Camera	4	0	0	N	Y	Four Stars	re-furbished- so was not sure about the quality. met my expectations. thanks	2015-08-31
US	1895333	R1S5OVQST074TX	B00A6MTIS2	910197251	Neewer 60X Zoom LED Cell Phone Mobile Phone Microscope Micro Lens for Apple iPhone 5 5S 5C	Camera	5	0	0	N	Y	... focus but once I got it down what a terrific little product this is I would recommend it to ...	It's taking me a long time to leave a review I had problems at first adjusting the focus but once I got it down what a terrific little product this is  I would recommend it to anyone who needs to see superfine detail I use mine on plant life to look for bugs and look at try combs	2015-08-31
US	51505880	RWRYKQKEPVX1U	B00OAZENDG	638437185	Neewer Photo Studio Bracket Grip Holder 24"-47"/60-120cm Swivel Head Reflector Arm Support + 6Ft/75" Photography Light Stand	Camera	5	0	0	N	Y	Five Stars	It's all good.	2015-08-31
US	52488296	RX5IZO0NE55X0	B005FM8UL4	644923993	ZMODO 4 Ch Security DVR Surveillance System With 4 Outdoor Weatherproof IR Night Vision Video 480TVL Digital Camera 500GB HD	Camera	5	0	0	N	Y	They work greay	They work great	2015-08-31
US	45527631	R2I68PXE62J96K	B00S8RFTEE	840200502	Polaroid Shutter Release Timer Remote Control	Camera	4	0	0	N	Y	I love the flexibility of options this shutter gives	I love the flexibility of options this shutter gives. Would highly recommend. Only complaint is, like almost everybody else has mentioned, is that is has no on/off switch and will activate easily in a bag if the batteries are left in it.	2015-08-31
US	139114	R3J83Z3DB2MXWW	B00I8BIBCW	606081094	Sony W800/B 20 MP Digital Camera	Camera	1	0	0	N	N	Terrible	Is not a great camera. I have had issues with my pics being blurry. I wish I had sprung for a better camera now Im stuck with this one for awhile.	2015-08-31
US	25690164	R79FBV2Q9VS7O	B00M0QVOOS	929881388	Canon SX400	Camera	4	0	2	N	Y	... still learning to use it so will have a better idea of how I like it after more use	I am still learning to use it so will have a better idea of how I like it after more use.	2015-08-31
US	25025669	R267ET2EYVYHRR	B00J4C9WCC	307996935	MaxLLTo&trade; USB Data + Battery Power Charging Cable Cord Lead For Nikon Coolpix S6500 S 6500	Camera	5	0	0	N	Y	Five Stars	Fast delivery and wonderful inexpensive product!	2015-08-31
US	51892661	R3J2I47PXJXHXW	B00O469EEY	787284791	Benro A48TDS6 Monopod with 3-Leg Locking Base and S6 Head, 4 Leg Sections, Twist Lock Leg Release (Black)	Camera	5	0	0	N	Y	Five Stars	Great base for my Benro Transfunctional tripod. Now I can convert my tripod's removable leg into a monopod.	2015-08-31
US	397882	R2VA3DVACLDFVE	B003EENZEC	644708749	Insten 2 PACK Panasonic CGA-S005 / CGA-S005E Replacement Battery Compatible with Panasonic Lumix DMC-LX1 / DMC-LX2 / DMC-LX3 Digital Camera	Camera	5	0	0	N	Y	awesome price!	fast shipping, awesome price!	2015-08-31
US	44263178	RA12TGTDIIEAH	B00N5G8HAG	938050708	ProOptic Universal Lens Cap Tether	Camera	4	0	0	N	Y	Four Stars	works	2015-08-31
US	18955398	R1XNXE3B2KW9RF	B00JVSTA2Q	515223796	Panasonic Lumix DMC-GH4 4K Micro Four Thirds Digital Camera Body with 15mm Pancake Lens + 64GB Card + Battery + Case + Tripod + Flash + Kit	Camera	3	1	1	N	Y	A few of the items are not the same as ...	A few of the items are not the same as in the picture. Very cheap versions of the extra items ( flash, card holder, tripod, etc.)	2015-08-31
US	2174933	R3HHHEYM8Q2Z4N	B00SRGZILU	241207183	Joinwin ® Home Motion Sensor 105dB Alarm with 2 Remote Control	Camera	1	0	0	N	Y	The control just have approx. 10 ft of range ...	The control just have approx. 10 ft of range, so I have to open the door to connect and disconnect the sensor. That's really does not work.	2015-08-31
US	8526068	R3HGSYI25J09TP	B00CS825XM	503811860	DJI Phantom Aerial UAV Drone Quadcopter Replacement Battery	Camera	5	0	0	N	Y	Thanks	Great work, and speedy delivery.	2015-08-31
US	45161453	R49GT2MN96MUG	B001OC7IXU	20485020	Kodak EasyShare Z980 12MP Digital Camera with 24x Optical Image Stabilized Zoom and 3.0 inch LCD	Camera	5	0	0	N	Y	It replaced a like unit that I wore out	It replaced a like unit that I wore out. This one is in very good condition, and I am having absolutely no problems with the camera. Thanks for asking.	2015-08-31
US	14420273	RDULRMG6GN791	B00J3YAVYY	34253116	LimoStudio 360 Swivel Mini Ball Head Photography Clamp w/ Speedlite Flash Hot Shoe Mount Adapter, AGG1291	Camera	4	0	0	N	Y	feels sturdy. Didn't end up working for me	Works as intended, feels sturdy.<br /><br />Didn't end up working for me...sigh.	2015-08-31
US	20805948	RBFQO4RGIUUCM	B004B0WFSA	776056917	Fancier Studio W024 Muslin Backdrop Muslin Background 6x9 ft	Camera	4	0	0	N	Y	As expected	Exactly as expected. Love the color. A little thin but my studio is inside and backdrops are against a wall. There were wrinkles but easily are removed with post editing or ironing before.  Good for the price. Minus a star for thin material but I'm not at all superseded by it.	2015-08-31
US	11664279	R3P1OVL5774MNS	B0015U95SW	748891556	Tamron AF 18-200mm f/3.5-6.3 XR Di II LD Aspherical (IF) Macro Zoom Lens	Camera	4	1	1	N	Y	Good medium range lens.	Purchased for shooting H.S. Volleyball action. Just what I was looking for.	2015-08-31
US	20666875	R1WS7VBVI8NH1Z	B00P8XG832	807595521	Flylinktech HD 1080P 60fps Sports Action Camera H.264 12MP Helmet Cam 1.5 -inch High Definition Screen with 60M Waterproof Case (M10-Silver)	Camera	3	0	0	N	N	not bad not good just meh.	At best it can be consider a clone of the SJCAM 5000 with 60fps. at its price its not bad and works well. The website actually doesn't even show this product let alone any type of support should you need to contact them. I own both SJCAM 4000 and the SJcam 5000+ best i can say you could compare this with the SJCAM 5000 but sadly there is NO way to control the MIC volume like the SJ5000 the volume control on this camera actually only controls the audio of the BEEP sound.<br />You should expect the same problems such as overheating of the unit in 80.F to 100.F. which could lead to the camera not recording leaving you no choice but to remove the battery to reset the unit.<br /> Audit is poor at best it captures all the sound around you, you would think that is a good however it AMPLIFIES it meaning you should expect increase in distortion, with no way to change it you better rely on software to remove or normalizes it. I would recommend waiting for something better. Also the anti shake makes things worst by creating Z fighting or blurring the video. best keep it off and just use software to try to fix it or better yet just stay with 60fps.	2015-08-31
